poster_id,posted,date,time,state_code,city_id,duration,summary,img_url,lat,lng
50,02/01/23,26/12/22,17:16:00,KS,160,10 minutes,For several days I and sometimes my children have seen a light that hovers in Douglas County off Farmers Turnpike (N 1800 Rd),https://picsum.photos/512,38.9597,-95.2642
2,01/01/23,25/12/22,03:09:00,NJ,159,Unknown,Please help our towns!,https://picsum.photos/512,39.3457,-74.486
6,24/12/22,24/12/22,19:27:00,OK,161,1 or 2 minutes,I saw about 8 orange-ish lights not moving in the sky.,https://picsum.photos/512,34.2388,-96.683
32,25/12/22,24/12/22,14:46:00,UT,162,During photo,I did not notice the object until I got home and saw the photo.,https://picsum.photos/512,38.2851,-111.4724
17,25/12/22,23/12/22,17:25:00,OH,163,5 min,Took pictures with cell phone,https://picsum.photos/512,40.8357,-81.0649
51,23/12/22,23/12/22,15:12:00,CA,164,Unknown,"Thought it was a rainbow, then realized it was a sunny day",https://picsum.photos/512,39.0053,-120.8314
52,22/12/22,19/12/22,07:42:00,AK,165,Very brief,Two Light with Green Glow,https://picsum.photos/512,61.1508,-149.1091
7,16/12/22,16/12/22,07:19:00,SC,14,Two minutes,Took photos of sunrise and orb showed up in two photos.,https://picsum.photos/512,33.5926,-79.0071
53,17/12/22,15/12/22,15:36:00,NM,166,2 minutes,5 objects in formation during daylight,https://picsum.photos/512,35.2873,-106.6982
43,17/12/22,10/12/22,15:04:00,OR,167,Unknown,My wife noticed 6 lights after taking a photo of me installing a roof over out chicken run.,https://picsum.photos/512,44.0538,-122.9811
54,11/12/22,08/12/22,20:02:00,WV,168,Approximately 1 hour,Saw unidentified floating lighted objected,https://picsum.photos/512,39.9221,-80.7422
2,11/12/22,08/12/22,03:09:00,NJ,159,TAKEN,Mother & Son taken along with 7 other kids with there Parents!,https://picsum.photos/512,39.3457,-74.486
41,12/12/22,07/12/22,22:06:00,IA,169,5-8 minutes,My wife and I were sitting in the car. When I looked out my window to the South. there was a very bright and vivid red light and blue,https://picsum.photos/512,42.1631,-92.026
1,10/12/22,06/12/22,18:56:00,FL,170,"5 minutes, I was driving",I was driving in my car and noticed a large light in the sky,https://picsum.photos/512,26.8466,-80.1679
55,07/12/22,05/12/22,10:38:00,MD,171,3 seconds,Out walking my dog and saw the daylight moon. I have been taking moon pics for many years. I did not see this through the viewfinder,https://picsum.photos/512,39.419,-76.2964
1,28/11/22,27/11/22,21:23:00,FL,172,5-6 seconds,"Black triangular craft, completely silent with 5 very dimly lit barley visible orange lights on the underside.",https://picsum.photos/512,30.4127,-86.6588
55,19/11/22,19/11/22,21:56:00,MD,173,30-45 seconds,We spotted a chevron-like craft seemingly very low to the ground with 2 faint circular lights on both wings with no visible light bulb.,https://picsum.photos/512,39.4804,-76.6294
43,21/11/22,19/11/22,21:21:00,OR,174,5 minutes,"Large black very slow moving, just vanished into a fireball looking hole",https://picsum.photos/512,42.4358,-123.0527
7,21/11/22,17/11/22,22:38:00,SC,7,Didnt notice at first,I didnt notice the object at first. I was taking a photo of my view from my back patio to send a friend.,https://picsum.photos/512,33.7094,-78.8844
3,22/11/22,17/11/22,17:36:00,NC,175,15 plus seconds,"I was outside during working a catering event and decided to take a picture of the sky,not knowing what I took until hours later.",https://picsum.photos/512,35.8324,-78.6429
1,22/11/22,16/11/22,01:42:00,FL,176,10minutes,During the space shuttle launch Artemis I witnessed a strange unidentified object and nonhuman being.,https://picsum.photos/512,29.0249,-80.9652
38,12/11/22,10/11/22,15:25:00,NV,177,saw object on photo next,saw on photo later,https://picsum.photos/512,39.5497,-119.8483
3,14/11/22,07/11/22,17:30:00,NC,178,The past 20 years,Ive seen these on my land for years,https://picsum.photos/512,35.4001,-78.8138
51,31/10/22,28/10/22,22:15:00,CA,179,About tens mins,The lights were completely still and on/off,https://picsum.photos/512,32.9783,-115.5287
53,31/10/22,26/10/22,23:27:00,NM,180,10 minutes or so,3 bright spheres in triangle formation that were radiating like small suns with yellowish color ( not exactly white),https://picsum.photos/512,32.3265,-106.7893
2,20/10/22,18/10/22,06:40:00,NJ,181,at least 7 minutes,Bright white round object hovering low in the sky at a distance,https://picsum.photos/512,39.7452,-74.9934
56,15/10/22,15/10/22,15:30:00,NH,182,7 minutes,I read in the clouds I'm so sorry then a ufo 777 which makes a pyramid flew into the words then zoomed off into atmosphere then a,https://picsum.photos/512,43.2305,-71.5595
51,07/10/22,07/10/22,19:25:00,CA,183,One minute 25 seconds,Recording sighting in my backyard while in the hot tub.,https://picsum.photos/512,40.5698,-122.365
57,11/10/22,05/10/22,06:51:00,MO,184,2-5 min,Was capturing the sunrise when I saw an orb,https://picsum.photos/512,39.3636,-93.4955
21,06/10/22,05/10/22,05:00:00,TN,185,2 days,It was a spirit that had overtook my friends body,https://picsum.photos/512,35.9692,-83.9496
53,29/09/22,28/09/22,18:54:00,NM,186,About an hour,Noticed a diamond shaped object that did not appear to move and was brighter than any star,https://picsum.photos/512,33.373,-104.5294
58,29/09/22,25/09/22,19:18:00,OR,187,I just took a picture,Took a picture while my husband was driving,https://picsum.photos/512,44.4172,-124.0665
44,24/09/22,24/09/22,21:45:00,PA,188,3 minutes,It was at a diagonal with at least 20 or so orange lights that looked very close together almost square-like lights,https://picsum.photos/512,39.8304,-77.2339
3,26/09/22,20/09/22,22:22:00,NC,189,Unknown,"I noticed an object in one of my pictures that looked like a human falling from the sky, but I wasnt quite sure what it was.",https://picsum.photos/512,35.9792,-78.9022
59,20/09/22,19/09/22,18:50:00,CA,190,4 minutes,I saw 2 unidentifiable circular objects that appeared to be floating upwards in the sky in sync together.,https://picsum.photos/512,36.6224,-121.8199
8,22/09/22,18/09/22,18:57:00,KY,191,1 minute,"Looked closer to naked eye, reflected sun",https://picsum.photos/512,39.0856,-84.4868
36,20/09/22,14/09/22,21:40:00,CT,192,15 min,Very bright Oval looking light hovering very close. Too close to be a plane. Too far to be a Drone,https://picsum.photos/512,41.5582,-73.0361
60,26/08/22,26/08/22,14:09:00,IL,193,5. Min,It moved towards my area slowly and as it got closer it began to change shape,https://picsum.photos/512,41.7495,-87.8345
52,18/08/22,17/08/22,17:36:00,AK,165,very brief,"Approximately 3 objects observed, along with passenger jet in Anchorage",https://picsum.photos/512,61.1508,-149.1091
55,13/08/22,08/08/22,17:35:00,MD,194,1 picture,"While taking picture of a rainbow for my wife who is disabled, I took the picture and after cleaning out photos from my phone",https://picsum.photos/512,39.2088,-76.6626
61,23/07/22,21/07/22,22:01:00,MI,195,2 seconds,We were Taking photographs of lightning strikes when we saw a disc come from under the lake,https://picsum.photos/512,43.2281,-86.2562
59,28/06/22,26/06/22,18:27:00,CA,196,>15 minutes,"It appeared to be a large, round object, motionless, at an extreme altitude..",https://picsum.photos/512,32.7317,-116.9766
25,17/06/22,10/06/22,01:00:00,TX,155,10 minutes,A large ship hovering over a warehouse,https://picsum.photos/512,29.786,-95.3885
62,21/05/22,16/05/22,16:19:00,NC,197,Not sure,I didnt notice until someone pointed it out,https://picsum.photos/512,36.0167,-75.6699
63,16/02/22,15/02/22,04:00:00,GA,198,Approx 5 minutes,Sudden bright white almost blue light appears,https://picsum.photos/512,34.5311,-83.9804
25,01/02/22,25/01/22,07:00:00,TX,199,One hour,Took numerous photos there was light emitting around the object.,https://picsum.photos/512,32.9762,-96.3175
64,25/01/22,25/01/22,07:00:00,TX,199,Maybe an hour,I took the pictures and thought maybe it was a reflection off the sun,https://picsum.photos/512,32.9762,-96.3175
63,11/01/22,09/01/22,19:09:00,GA,200,4 seconds,I saw a flash of light and thought it was a shooting star.,https://picsum.photos/512,32.1973,-83.1714
65,09/01/22,03/01/22,15:00:00,CO,201,15-20 minutes approximate,Noticed strange object in the afternoon sky while driving home.,https://picsum.photos/512,38.8674,-104.7605
64,11/11/21,11/11/21,17:30:00,TX,202,<30 minutes,2 Fireballs were stationery facing & hovering over LAFB the other 2 were off to the opposite side doing figure 8s & crossing each other,https://picsum.photos/512,29.4632,-98.5238
66,11/11/21,10/11/21,11:00:00,CA,203,Picture,"Had the picture on my computer background for over a year and then one day noticed an object, I took the pic with my iPhone",https://picsum.photos/512,33.6909,-117.1849
61,30/10/21,27/10/21,23:03:00,MI,204,Approximately 3-4 seconds,Several UAPs flying across the tv screen.,https://picsum.photos/512,42.7142,-84.5601
1,23/10/21,17/10/21,23:49:00,FL,205,The continued,Series burn on my body special legs the im fils the is implant me with something the allow them to touching me every single nite! crazy,https://picsum.photos/512,26.2702,-80.2591
31,10/09/21,06/09/21,02:42:00,IN,104,Approximately ten minutes,"Luckily got a few shots of, what reminds me of the ""Phoenix"" type lights.. In Indiana?",https://picsum.photos/512,39.8318,-84.8905
1,02/08/21,27/07/21,22:41:00,FL,42,several minutes,Fiery red orb seen hovering over the city. ((NUFORC Note: Report submitted by retired airline pilot. PD)),https://picsum.photos/512,26.6194,-81.8302
24,20/06/21,13/06/21,13:36:00,DC,31,10 minutes,Georgetown Bridge P Street and 23er Street NW,https://picsum.photos/512,38.9047,-77.0163
24,29/05/21,27/05/21,06:50:00,DC,31,10 seconds,Light charging from one dot to multiple dots of light crossing the sky,https://picsum.photos/512,38.9047,-77.0163
41,22/03/21,22/03/21,11:55:00,IA,206,Unknown,"Silver metalic cylinder, vertical and stationary",https://picsum.photos/512,43.1347,-93.374
49,09/03/21,04/03/21,07:45:00,WA,207,approximately 14 minutes,"Husband saw what he thought was a hawk at first, thought then it was a helicopter size of school bus but then would rotate and change",https://picsum.photos/512,46.9999,-120.5475
49,31/01/21,30/01/21,18:47:00,WA,208,0,Game cam ((NUFORC Note: Insect in flight? PD)),https://picsum.photos/512,47.3352,-122.5964
21,20/10/20,19/10/20,23:30:00,TN,209,1 minute 30 seconds,"Blinking beam shone across the night sky on our left. UAP looked like a flying bike horn, no means of propulsion or lift. No chemtrails",https://picsum.photos/512,35.2007,-85.3685
31,24/10/20,17/10/20,10:16:00,IN,45,Watched 2 or 3 min,Strange Pill shaped thing hanging over fields near Crane Naval Base,https://picsum.photos/512,39.1637,-86.5257
58,25/08/20,20/08/20,02:03:00,OR,66,5 mins,Light morph from one to two and back,https://picsum.photos/512,45.5371,-122.65
63,03/08/20,01/08/20,01:00:00,GA,210,About 1-2 mins,I was on the way home with my mother and seen the ship 20 feetp above us and asked her to pull over,https://picsum.photos/512,32.887,-84.6781
36,27/05/20,27/05/20,20:28:00,CT,211,< 1 minute,I saw 6 green lights in a rectangle shape that moved rapidly and synchronously within 1 minute.,https://picsum.photos/512,41.3113,-72.9246
5,05/02/20,05/02/20,20:00:00,NY,85,20-30 minutes,I work security it was patrolling the back lot when I saw the shapes,https://picsum.photos/512,42.6664,-73.7987
66,31/01/20,29/01/20,15:23:00,CA,212,2 minutes,Snapped in in a picture while attending my grandfathers funeral.,https://picsum.photos/512,35.3529,-119.0359
58,20/12/19,18/12/19,17:06:00,OR,213,28 seconds,Square shaped object.,https://picsum.photos/512,45.5372,-122.3955
46,18/10/19,16/10/19,10:38:00,MA,214,multiple sightings,I will show one sample and post to you my YouTube channel of multiple sightings recorded.,https://picsum.photos/512,42.4305,-71.0576
50,20/07/19,19/07/19,23:45:00,KS,215,about 3-5 minuets,"diamond/rhombus craft about width of the street & the height of the trees, four colored lights on each corner & noise: light deep hum",https://picsum.photos/512,39.0158,-94.8076
67,01/05/19,01/05/19,02:00:00,TX,216,5-7 minutes.,I saw a basketball-sized light floating outside of my living room window.,https://picsum.photos/512,29.1721,-95.4293
17,24/02/19,18/02/19,17:11:00,OH,217,3 pictures in sequence,Took 3 consecutive pictures of outside and pictures showed 2 crafts in each frame different locations,https://picsum.photos/512,41.376,-82.106
67,01/02/19,27/01/19,12:48:00,TX,218,Seconds,Interesting.,https://picsum.photos/512,32.7935,-96.7667
5,05/01/16,01/01/16,17:00:00,NY,60,Less than 5 seconds,"Orb of white light bolted up from ground to cloud level, stopped, then continued beyond the clouds, silently at ~mach 5.",https://picsum.photos/512,43.0407,-76.1437
66,29/09/15,27/09/15,20:31:00,CA,219,Approximately 10 hours,"It had rained that evening, clouds cleared but the triangle remained",https://picsum.photos/512,33.7523,-117.9938
45,30/03/15,28/03/15,19:31:00,VA,220,5 minutes,Three round object with win,https://picsum.photos/512,38.8531,-77.2997
68,12/07/13,11/07/13,21:30:00,PA,221,at least 3-4 minuets,The triangle object had 3 BRIGHT lights for how low it seemed. also moved in unison possible one object.,https://picsum.photos/512,40.0047,-76.3522
6,03/06/06,01/06/06,22:30:00,OK,222,Approx. 2-3 minutes,Mother and three children witness an illuminating object above them at night while driving home in rural Oklahoma,https://picsum.photos/512,35.2327,-97.1
69,12/09/08,03/01/80,16:50:00,CA,4,Approximately 10 minutes,A huge brightly-lit aerial object approached and moved behind school buildings and quickly ascended in front of the witnesses.,https://picsum.photos/512,34.1141,-118.4068
1,26/12/22,19/12/22,00:05:00,FL,135,1hour,"Five gold orbs, turning white, Cylinder",https://picsum.photos/512,28.4773,-81.337
21,24/12/22,18/12/22,13:19:00,TN,223,4 minutes,"I saw a white, spherical object moving at a steady pace while a plane was not too far behind it, going the same direction.",https://picsum.photos/512,35.9526,-85.0295
1,17/12/22,17/12/22,21:40:00,FL,224,8-10 min,Triopd of lights over ocean; non moving,https://picsum.photos/512,26.455,-80.0905
69,21/12/22,17/12/22,18:48:00,CA,225,About 15 seconds,Took a picture of long rectangle light moving very fast! And disappeared,https://picsum.photos/512,37.4685,-122.4382
62,19/12/22,16/12/22,17:53:00,NC,226,Unknown,Lighting in sky with orb of light around it and then disappeared after ~3-4 minutes (SpaceX),https://picsum.photos/512,35.5428,-76.6232
70,17/12/22,14/12/22,02:46:00,NY,227,20 seconds,Captured during long exposure photo session.,https://picsum.photos/512,40.9138,-72.766
39,16/12/22,13/12/22,22:30:00,AZ,228,5 min,"Black triangle with glowing warm orange lights at each corner. Silent, moved across sky. Almost invisible, seemed to be very large.",https://picsum.photos/512,33.4314,-112.6429
71,18/12/22,11/12/22,18:33:00,AZ,229,2 minutes,We saw three bright while lights. They appeared to be massive in size,https://picsum.photos/512,35.1205,-114.5461
41,17/12/22,11/12/22,05:56:00,IA,93,3-4 minutes,I first seen multiple lightsround in natureand thought to myself am I really seeing this?! So I grabbed my phone and took pictures!,https://picsum.photos/512,40.7582,-95.372
53,11/12/22,10/12/22,07:07:00,NM,230,2 min,"Taking sunset pictures, noticed a weird fireball",https://picsum.photos/512,35.1054,-106.6465
58,15/12/22,09/12/22,21:44:00,OR,167,10 minutes,"Blue, pulsating light, below 7,000ft cloud ceiling on a rainy night.",https://picsum.photos/512,44.0538,-122.9811
70,09/12/22,09/12/22,20:20:00,NY,119,Unknown,A big long air craft that wasnt a plane for sure,https://picsum.photos/512,40.5834,-74.1496
1,11/12/22,06/12/22,19:17:00,FL,231,60 seconds,Round blue orb attached to white changing figure,https://picsum.photos/512,29.178,-82.1511
